Sample File	Sample Name	Run Name	Panel	Marker	Dye	Allele 1	Allele 2	Size 1	Size 2	Height 1	Height 2	Peak Area 1	Peak Area 2	Data Point 1	Data Point 2	ADO	AE	OS	SHP	OBA	SPA	SP	BIN	PHR	LPH	SPU	AN	BD	XTLK	GQ	UD1	UD2	UD3
D10_APCL494.fsa	APCL494	Pinsky_AG19_020509_2009-02-05	"APR_Cf39,ACH_D10"	APR_Cf39	Y			165.17	300.71	485	3822	2878	20699	3142	4886	TRUE	FALSE	0	0	0	1	0	1	1	0	0	1	0	0	0			
B03_APCL108.fsa	APCL108	Pinsky_AG19_020509_2009-02-05	"APR_Cf42,NNG_025,ACH_D8,ACH_B9"	APR_Cf42	B			345.35	349.19	2209	1739	16132	12700	5472	5524	FALSE	FALSE	0	0	0	1	0	1	0	0	0	0	0	0	0.0625			
E04_APCL142.fsa	APCL142	Pinsky_AG19_020509_2009-02-05	"APR_Cf42,NNG_025,ACH_D8,ACH_B9"	APR_Cf42	B			281.88	299.56	2683	2624	17339	17072	4657	4899	TRUE	FALSE	0	0	0	1	0	1	1	0	0	1	0	0	0			
C04_APCL143.fsa	APCL143	Pinsky_AG19_020509_2009-02-05	"APR_Cf42,NNG_025,ACH_D8,ACH_B9"	APR_Cf42	B			328.95	341.15	3186	685	21816	4616	5264	5419	TRUE	FALSE	0	0	0	1	0	1	1	0	0	1	0	0	0			
H04_APCL219.fsa	APCL219	Pinsky_AG19_020509_2009-02-05	"APR_Cf42,NNG_025,ACH_D8,ACH_B9"	APR_Cf42	B			337.28	341.28	685	2412	5047	17547	5465	5517	TRUE	FALSE	0	0	0	1	0	1	1	0	0	1	0	0	0			
F03_APCL270.fsa	APCL270	Pinsky_AG19_020509_2009-02-05	"APR_Cf42,NNG_025,ACH_D8,ACH_B9"	APR_Cf42	B			292.18	295.91	531	2434	5455	24831	4815	4867	TRUE	FALSE	0	0	0	1	0	1	1	0	0	1	0	0	0			
D03_APCL274.fsa	APCL274	Pinsky_AG19_020509_2009-02-05	"APR_Cf42,NNG_025,ACH_D8,ACH_B9"	APR_Cf42	B			264.3	267.19	6016	4425	37443	27779	4417	4457	TRUE	FALSE	1	0	0	1	0	1	1	0	0	1	0	0	0			
A03_APCL292.fsa	APCL292	Pinsky_AG19_020509_2009-02-05	"APR_Cf42,NNG_025,ACH_D8,ACH_B9"	APR_Cf42	B			270.88	341.55	4934	2350	31265	16760	4534	5473	FALSE	FALSE	0	0	0	1	0	1	1	0	0	0	0	0	0.0156			
B04_APCL296.fsa	APCL296	Pinsky_AG19_020509_2009-02-05	"APR_Cf42,NNG_025,ACH_D8,ACH_B9"	APR_Cf42	B			308.56	312.57	1024	4853	7022	32730	4990	5041	TRUE	FALSE	1	0	0	1	0	1	1	0	0	1	0	0	0			
A04_APCL309.fsa	APCL309	Pinsky_AG19_020509_2009-02-05	"APR_Cf42,NNG_025,ACH_D8,ACH_B9"	APR_Cf42	B			263.18	346.41	11852	701	74392	5062	4415	5516	TRUE	FALSE	1	0	0	1	0	1	1	0	0	1	0	0	0			
D04_APCL355.fsa	APCL355	Pinsky_AG19_020509_2009-02-05	"APR_Cf42,NNG_025,ACH_D8,ACH_B9"	APR_Cf42	B			270.64	337.24	1148	1266	7458	8853	4503	5377	FALSE	FALSE	0	0	0	1	0	1	0	0	0	0	0	0	0.0312			
C03_APCL385.fsa	APCL385	Pinsky_AG19_020509_2009-02-05	"APR_Cf42,NNG_025,ACH_D8,ACH_B9"	APR_Cf42	B			296.98	304.89	274	3146	3018	21694	4868	4972	TRUE	FALSE	0	0	0	1	0	1	1	0	0	1	0	0	0			
E03_APCL424.fsa	APCL424	Pinsky_AG19_020509_2009-02-05	"APR_Cf42,NNG_025,ACH_D8,ACH_B9"	APR_Cf42	B			274.64	316.01	4055	5912	26152	41018	4568	5123	FALSE	FALSE	0	0	0	1	0	1	0	0	0	0	0	0	0.0625			
G04_APCL486.fsa	APCL486	Pinsky_AG19_020509_2009-02-05	"APR_Cf42,NNG_025,ACH_D8,ACH_B9"	APR_Cf42	B			263.14	289.36	4499	739	38121	5538	4418	4779	TRUE	FALSE	0	0	0	1	0	1	1	0	0	1	0	0	0			
H03_APCL533.fsa	APCL533	Pinsky_AG19_020509_2009-02-05	"APR_Cf42,NNG_025,ACH_D8,ACH_B9"	APR_Cf42	B			256.14	259.85	319	1604	2052	10427	4380	4432	TRUE	FALSE	0	0	0	1	0	1	1	0	0	1	0	0	0			
G03_APCL534.fsa	APCL534	Pinsky_AG19_020509_2009-02-05	"APR_Cf42,NNG_025,ACH_D8,ACH_B9"	APR_Cf42	B			300.79	304.88	1016	3965	6722	27070	4946	4998	TRUE	FALSE	0	0	0	1	0	1	1	0	0	1	0	0	0			
F04_APCL95.fsa	APCL95	Pinsky_AG19_020509_2009-02-05	"APR_Cf42,NNG_025,ACH_D8,ACH_B9"	APR_Cf42	B			296.72	300.47	582	2906	3856	19234	4864	4915	TRUE	FALSE	0	0	0	1	0	1	1	0	0	1	0	0	0			
B05_APCL108.fsa	APCL108	Pinsky_AG19_020509_2009-02-05	"APR_Cf8,ACH_A7,ACH_C1,ACH_B6"	APR_Cf8	R			240.32	248.72	1549	1660	11309	11829	4097	4202	FALSE	FALSE	0	0	0	1	0	1	0	0	0	0	0	0	0.0625			
E06_APCL142.fsa	APCL142	Pinsky_AG19_020509_2009-02-05	"APR_Cf8,ACH_A7,ACH_C1,ACH_B6"	APR_Cf8	R			242.04	248.15	1246	1273	8294	8424	4085	4161	FALSE	FALSE	0	0	0	1	0	1	0	0	0	0	0	0	0.0694			
C06_APCL143.fsa	APCL143	Pinsky_AG19_020509_2009-02-05	"APR_Cf8,ACH_A7,ACH_C1,ACH_B6"	APR_Cf8	R			239.86		15217		102458		4059		FALSE	FALSE	0	0	0	1	0	1	-2	0	0	0	0	0	0.0625			
H06_APCL219.fsa	APCL219	Pinsky_AG19_020509_2009-02-05	"APR_Cf8,ACH_A7,ACH_C1,ACH_B6"	APR_Cf8	R			240.23	248.49	5424	5148	37160	36506	4160	4264	FALSE	FALSE	0	0	0	1	0	1	0	0	0	0	0	0	0.0625			
F05_APCL270.fsa	APCL270	Pinsky_AG19_020509_2009-02-05	"APR_Cf8,ACH_A7,ACH_C1,ACH_B6"	APR_Cf8	R			240.37	248.72	5357	5149	35711	34380	4078	4182	FALSE	FALSE	0	0	0	1	0	1	0	0	0	0	0	0	0.0625			
D05_APCL274.fsa	APCL274	Pinsky_AG19_020509_2009-02-05	"APR_Cf8,ACH_A7,ACH_C1,ACH_B6"	APR_Cf8	R			240.29		17561		117895		4064		FALSE	FALSE	0	0	0	1	0	1	-2	0	0	0	0	0	0.0625			
A05_APCL292.fsa	APCL292	Pinsky_AG19_020509_2009-02-05	"APR_Cf8,ACH_A7,ACH_C1,ACH_B6"	APR_Cf8	R			240.59	248.73	3784	3868	25941	26909	4111	4213	FALSE	FALSE	0	0	0	1	0	1	0	0	0	0	0	0	0.0625			
B06_APCL296.fsa	APCL296	Pinsky_AG19_020509_2009-02-05	"APR_Cf8,ACH_A7,ACH_C1,ACH_B6"	APR_Cf8	R			239.89		21867		142143		4089		FALSE	FALSE	0	0	0	1	0	1	-2	0	0	0	0	0	0.0625			
A06_APCL309.fsa	APCL309	Pinsky_AG19_020509_2009-02-05	"APR_Cf8,ACH_A7,ACH_C1,ACH_B6"	APR_Cf8	R			239.99	242.08	11453	10970	68996	66960	4098	4124	FALSE	FALSE	0	0	0	1	0	1	0	0	0	0	0	0	0.0625			
D06_APCL355.fsa	APCL355	Pinsky_AG19_020509_2009-02-05	"APR_Cf8,ACH_A7,ACH_C1,ACH_B6"	APR_Cf8	R			242.99		851		5097		4089		FALSE	FALSE	0	0	0	0	0	1	-2	0	0	0	0	0	0.1542			
C05_APCL385.fsa	APCL385	Pinsky_AG19_020509_2009-02-05	"APR_Cf8,ACH_A7,ACH_C1,ACH_B6"	APR_Cf8	R			242.46	248.64	6959	7048	46526	48265	4098	4175	FALSE	FALSE	0	0	0	1	0	1	0	0	0	0	0	0	0.0625			
E05_APCL424.fsa	APCL424	Pinsky_AG19_020509_2009-02-05	"APR_Cf8,ACH_A7,ACH_C1,ACH_B6"	APR_Cf8	R			240.3		14618		97622		4073		FALSE	FALSE	0	0	0	1	0	1	-2	0	0	0	0	0	0.0625			
G06_APCL486.fsa	APCL486	Pinsky_AG19_020509_2009-02-05	"APR_Cf8,ACH_A7,ACH_C1,ACH_B6"	APR_Cf8	R			240.04		14622		99748		4111		FALSE	FALSE	0	0	0	1	0	1	-2	0	0	0	0	0	0.0625			
H05_APCL533.fsa	APCL533	Pinsky_AG19_020509_2009-02-05	"APR_Cf8,ACH_A7,ACH_C1,ACH_B6"	APR_Cf8	R			242.82	248.98	2313	1982	16722	14771	4208	4286	FALSE	FALSE	0	0	0	1	0	1	0	0	0	0	0	0	0.0625			
G05_APCL534.fsa	APCL534	Pinsky_AG19_020509_2009-02-05	"APR_Cf8,ACH_A7,ACH_C1,ACH_B6"	APR_Cf8	R			242.53		7190		46520		4150		FALSE	FALSE	0	0	0	0	0	1	-2	0	0	0	0	0	0.1388			
F06_APCL95.fsa	APCL95	Pinsky_AG19_020509_2009-02-05	"APR_Cf8,ACH_A7,ACH_C1,ACH_B6"	APR_Cf8	R			239.96		2580		19587		4063		FALSE	FALSE	0	0	0	1	0	1	-2	0	0	0	0	0	0.0625			
B12_APCL141.fsa	APCL141	Pinsky_AG19_020509_2009-02-05	Msat53	APY_65	G			216.55		32		284		3895		FALSE	FALSE	0	0	0	1	0	1	-2	1	0	0	0	0	0.0219			
G12_APCL142.fsa	APCL142	Pinsky_AG19_020509_2009-02-05	Msat53	APY_65	G			301.94		30		114		5041		FALSE	FALSE	0	0	0	1	0	1	-2	1	0	0	0	0	0.0219			
A12_APCL197.fsa	APCL197	Pinsky_AG19_020509_2009-02-05	Msat53	APY_65	G			211.26	219.47	49	32	313	200	3854	3956	FALSE	FALSE	0	0	0	1	0	1	0	1	1	0	0	0	0.0109			
D11_APCL201.fsa	APCL201	Pinsky_AG19_020509_2009-02-05	Msat53	APY_65	G			211.45	217.37	38	35	236	245	3783	3856	TRUE	FALSE	0	0	0	1	0	1	0	1	1	1	0	0	0			
F11_APCL205.fsa	APCL205	Pinsky_AG19_020509_2009-02-05	Msat53	APY_65	G			211.31	293.89	46	30	278	183	3814	4920	FALSE	FALSE	0	0	0	1	0	1	0	1	0	0	0	0	0.0219			
C11_APCL223.fsa	APCL223	Pinsky_AG19_020509_2009-02-05	Msat53	APY_65	G			215.22	231.68	30	62	193	302	3851	4056	FALSE	FALSE	0	0	0	1	0	1	1	1	1	0	0	0	0.0062			
D12_APCL247.fsa	APCL247	Pinsky_AG19_020509_2009-02-05	Msat53	APY_65	G			211.22	231.07	58	41	294	311	3759	4004	FALSE	FALSE	0	0	0	1	0	1	0	1	1	0	0	0	0.0125			
E12_APCL251.fsa	APCL251	Pinsky_AG19_020509_2009-02-05	Msat53	APY_65	G			212.85	279.75	38	32	155	102	3785	4656	FALSE	FALSE	0	0	0	1	0	1	0	1	1	0	0	0	0.0109			
H12_APCL252.fsa	APCL252	Pinsky_AG19_020509_2009-02-05	Msat53	APY_65	G			213.2	317.65	39	33	221	193	3863	5257	FALSE	FALSE	0	0	0	1	0	1	0	1	1	0	0	0	0.0109			
B11_APCL259.fsa	APCL259	Pinsky_AG19_020509_2009-02-05	Msat53	APY_65	G											FALSE	FALSE	0	-2	-2	-2	-2	-2	-2	-2	-2	1	-2	-2	0			
F12_APCL315.fsa	APCL315	Pinsky_AG19_020509_2009-02-05	Msat53	APY_65	G			211.74	320.35	30	32	103	224	3799	5233	FALSE	FALSE	0	0	0	1	0	1	0	1	0	0	0	0	0.0219			
C12_APCL317.fsa	APCL317	Pinsky_AG19_020509_2009-02-05	Msat53	APY_65	G											FALSE	FALSE	0	-2	-2	-2	-2	-2	-2	-2	-2	1	-2	-2	0			
E11_APCL356.fsa	APCL356	Pinsky_AG19_020509_2009-02-05	Msat53	APY_65	G			213.39		43		283		3816		FALSE	FALSE	0	0	0	1	0	1	-2	1	1	0	0	0	0.0109			
G11_APCL470.fsa	APCL470	Pinsky_AG19_020509_2009-02-05	Msat53	APY_65	G			244.81	302.57	31	33	115	104	4272	5083	FALSE	FALSE	0	0	0	1	0	1	0	1	0	0	0	0	0.0219			
H11_APCL484.fsa	APCL484	Pinsky_AG19_020509_2009-02-05	Msat53	APY_65	G			213.45	217.64	53	38	225	181	3883	3935	TRUE	FALSE	0	0	0	1	0	1	0	1	1	1	0	0	0			
A11_APCL495.fsa	APCL495	Pinsky_AG19_020509_2009-02-05	Msat53	APY_65	G			213.57		33		299		3906		FALSE	FALSE	0	0	0	1	0	1	-2	1	1	0	0	0	0.0109			
A08_APCL102.fsa	APCL102	Pinsky_AG19_020509_2009-02-05	"NNG_004,NNG_007,ACH_A3,ACH_A8"	NNG_004	G			251.25		25320		153527		4243		FALSE	FALSE	0	0	0	1	0	1	-2	0	0	0	0	0	0.0562			
D07_APCL125.fsa	APCL125	Pinsky_AG19_020509_2009-02-05	"NNG_004,NNG_007,ACH_A3,ACH_A8"	NNG_004	G			251.53		14816		119858		4218		FALSE	FALSE	0	0	0	1	0	1	-2	0	0	0	0	0	0.0562			
F08_APCL136.fsa	APCL136	Pinsky_AG19_020509_2009-02-05	"NNG_004,NNG_007,ACH_A3,ACH_A8"	NNG_004	G			251.11		13350		87118		4223		FALSE	FALSE	0	0	0	1	0	1	-2	0	0	0	0	0	0.0562			
H07_APCL208.fsa	APCL208	Pinsky_AG19_020509_2009-02-05	"NNG_004,NNG_007,ACH_A3,ACH_A8"	NNG_004	G			251.78		14968		96208		4323		FALSE	FALSE	0	0	0	1	0	1	-2	0	0	0	0	0	0.0562			
G07_APCL217.fsa	APCL217	Pinsky_AG19_020509_2009-02-05	"NNG_004,NNG_007,ACH_A3,ACH_A8"	NNG_004	G			251.59	253.53	10098	9471	57526	55416	4267	4294	FALSE	FALSE	0	0	0	1	0	1	0	0	0	0	0	0	0.0562			
B07_APCL218.fsa	APCL218	Pinsky_AG19_020509_2009-02-05	"NNG_004,NNG_007,ACH_A3,ACH_A8"	NNG_004	G			251.6		19186		119736		4232		FALSE	FALSE	0	0	0	1	0	1	-2	0	0	0	0	0	0.0562			
C07_APCL267.fsa	APCL267	Pinsky_AG19_020509_2009-02-05	"NNG_004,NNG_007,ACH_A3,ACH_A8"	NNG_004	G			251.46		20857		126316		4247		FALSE	FALSE	1	0	0	1	0	1	-2	0	0	0	0	0	0.0281			
E07_APCL301.fsa	APCL301	Pinsky_AG19_020509_2009-02-05	"NNG_004,NNG_007,ACH_A3,ACH_A8"	NNG_004	G			251.56	255.32	9202	7683	59322	50921	4313	4366	FALSE	FALSE	0	0	0	1	0	1	0	0	0	0	0	0	0.0562			
H08_APCL314.fsa	APCL314	Pinsky_AG19_020509_2009-02-05	"NNG_004,NNG_007,ACH_A3,ACH_A8"	NNG_004	G			251.38		19452		122658		4304		FALSE	FALSE	0	0	0	1	0	1	-2	0	0	0	0	0	0.0562			
A07_APCL318.fsa	APCL318	Pinsky_AG19_020509_2009-02-05	"NNG_004,NNG_007,ACH_A3,ACH_A8"	NNG_004	G			251.73		9564		64469		4256		FALSE	FALSE	0	0	0	1	0	1	-2	0	0	0	0	0	0.0625			
F07_APCL349.fsa	APCL349	Pinsky_AG19_020509_2009-02-05	"NNG_004,NNG_007,ACH_A3,ACH_A8"	NNG_004	G			251.6		5862		37511		4240		FALSE	FALSE	0	0	0	1	0	1	-2	0	0	0	0	0	0.0625			
B08_APCL358.fsa	APCL358	Pinsky_AG19_020509_2009-02-05	"NNG_004,NNG_007,ACH_A3,ACH_A8"	NNG_004	G			251.11		9794		58089		4215		FALSE	FALSE	0	0	0	1	0	1	-2	0	0	0	0	0	0.0562			
G08_APCL360.fsa	APCL360	Pinsky_AG19_020509_2009-02-05	"NNG_004,NNG_007,ACH_A3,ACH_A8"	NNG_004	G			251.17		7652		52096		4246		FALSE	FALSE	0	0	0	1	0	1	-2	0	0	0	0	0	0.0562			
C08_APCL398.fsa	APCL398	Pinsky_AG19_020509_2009-02-05	"NNG_004,NNG_007,ACH_A3,ACH_A8"	NNG_004	G			251.18		19562		125060		4224		FALSE	FALSE	0	0	0	1	0	1	-2	0	0	0	0	0	0.0562			
E08_APCL427.fsa	APCL427	Pinsky_AG19_020509_2009-02-05	"NNG_004,NNG_007,ACH_A3,ACH_A8"	NNG_004	G			251.04		23347		140339		4203		FALSE	FALSE	1	0	0	1	0	1	-2	0	0	0	0	0	0.0281			
D08_APCL494.fsa	APCL494	Pinsky_AG19_020509_2009-02-05	"NNG_004,NNG_007,ACH_A3,ACH_A8"	NNG_004	G			251.11		27897		175502		4197		FALSE	FALSE	0	0	0	1	0	1	-2	0	0	0	0	0	0.0625			
A08_APCL102.fsa	APCL102	Pinsky_AG19_020509_2009-02-05	"NNG_004,NNG_007,ACH_A3,ACH_A8"	NNG_007	B			384.44	386.51	748	735	4939	5144	6026	6054	TRUE	FALSE	0	0	0	0	0	1	0	0	0	1	0	0	0			
D07_APCL125.fsa	APCL125	Pinsky_AG19_020509_2009-02-05	"NNG_004,NNG_007,ACH_A3,ACH_A8"	NNG_007	B			354.64	356.67	1810	1684	12285	10861	5591	5619	FALSE	FALSE	0	0	0	0	0	1	0	0	0	0	0	0	0.1249			
F08_APCL136.fsa	APCL136	Pinsky_AG19_020509_2009-02-05	"NNG_004,NNG_007,ACH_A3,ACH_A8"	NNG_007	B			368.53	370.52	664	582	4565	3893	5782	5809	FALSE	FALSE	0	0	0	0	0	1	0	0	0	0	0	0	0.0625			
H07_APCL208.fsa	APCL208	Pinsky_AG19_020509_2009-02-05	"NNG_004,NNG_007,ACH_A3,ACH_A8"	NNG_007	B			360.58	362.57	978	833	7071	5779	5811	5839	FALSE	FALSE	0	0	0	0	0	1	0	0	0	0	0	0	0.0625			
G07_APCL217.fsa	APCL217	Pinsky_AG19_020509_2009-02-05	"NNG_004,NNG_007,ACH_A3,ACH_A8"	NNG_007	B			305.1	374.35	71	887	560	6351	5009	5931	TRUE	FALSE	0	0	0	0	0	1	1	1	0	1	0	0	0			
B07_APCL218.fsa	APCL218	Pinsky_AG19_020509_2009-02-05	"NNG_004,NNG_007,ACH_A3,ACH_A8"	NNG_007	B			398.44	400.47	463	385	3344	2593	6211	6238	FALSE	FALSE	0	0	0	0	0	1	0	0	0	0	0	0	0.1249			
C07_APCL267.fsa	APCL267	Pinsky_AG19_020509_2009-02-05	"NNG_004,NNG_007,ACH_A3,ACH_A8"	NNG_007	B			384.48	386.54	1423	959	9853	6556	6035	6063	FALSE	FALSE	0	0	0	0	0	1	0	0	0	0	0	0	0.1249			
E07_APCL301.fsa	APCL301	Pinsky_AG19_020509_2009-02-05	"NNG_004,NNG_007,ACH_A3,ACH_A8"	NNG_007	B			384.47	386.48	836	645	6457	5098	6148	6176	TRUE	FALSE	0	0	0	0	0	1	0	0	0	1	0	0	0			
H08_APCL314.fsa	APCL314	Pinsky_AG19_020509_2009-02-05	"NNG_004,NNG_007,ACH_A3,ACH_A8"	NNG_007	B			319.59	384.69	39	453	273	3194	5233	6110	TRUE	FALSE	0	0	0	1	0	1	1	1	0	1	0	0	0			
A07_APCL318.fsa	APCL318	Pinsky_AG19_020509_2009-02-05	"NNG_004,NNG_007,ACH_A3,ACH_A8"	NNG_007	B			340.22	354.72	99	483	714	3541	5444	5643	TRUE	FALSE	0	0	0	0	0	1	1	1	0	1	0	0	0			
F07_APCL349.fsa	APCL349	Pinsky_AG19_020509_2009-02-05	"NNG_004,NNG_007,ACH_A3,ACH_A8"	NNG_007	B			305.15	366.16	65	37	654	377	4976	5780	TRUE	FALSE	0	0	0	1	0	1	1	1	0	1	0	0	0			
B08_APCL358.fsa	APCL358	Pinsky_AG19_020509_2009-02-05	"NNG_004,NNG_007,ACH_A3,ACH_A8"	NNG_007	B			396.56	398.65	647	528	4705	3847	6146	6174	FALSE	FALSE	0	0	0	0	0	1	0	0	0	0	0	0	0.1249			
G08_APCL360.fsa	APCL360	Pinsky_AG19_020509_2009-02-05	"NNG_004,NNG_007,ACH_A3,ACH_A8"	NNG_007	B			386.44	390.43	357	239	2835	1594	6056	6110	FALSE	FALSE	0	0	0	0	0	1	0	0	0	0	0	0	0.1249			
C08_APCL398.fsa	APCL398	Pinsky_AG19_020509_2009-02-05	"NNG_004,NNG_007,ACH_A3,ACH_A8"	NNG_007	B			364.56	366.63	1051	774	6587	4993	5722	5750	FALSE	FALSE	0	0	0	0	0	1	0	0	0	0	0	0	0.1249			
E08_APCL427.fsa	APCL427	Pinsky_AG19_020509_2009-02-05	"NNG_004,NNG_007,ACH_A3,ACH_A8"	NNG_007	B			407.01	409.16	1079	999	7536	6659	6262	6289	FALSE	FALSE	0	0	0	0	0	1	0	0	0	0	0	0	0.0625			
D08_APCL494.fsa	APCL494	Pinsky_AG19_020509_2009-02-05	"NNG_004,NNG_007,ACH_A3,ACH_A8"	NNG_007	B			370.64	372.65	626	584	3985	3856	5772	5799	FALSE	FALSE	0	0	0	0	0	1	0	0	0	0	0	0	0.0694			
B12_APCL141.fsa	APCL141	Pinsky_AG19_020509_2009-02-05	Msat53	NNG_012	R											FALSE	FALSE	0	-2	-2	-2	-2	-2	-2	-2	-2	1	-2	-2	0			
G12_APCL142.fsa	APCL142	Pinsky_AG19_020509_2009-02-05	Msat53	NNG_012	R			141.31	142.55	120	118	1462	1644	2951	2965	FALSE	FALSE	0	0	1	0	0	1	0	0	0	0	0	0	0.0312			
A12_APCL197.fsa	APCL197	Pinsky_AG19_020509_2009-02-05	Msat53	NNG_012	R			90.92	141.49	101	216	643	3613	2341	2974	FALSE	FALSE	0	0	0	1	0	1	1	0	0	0	0	0	0.0281			
D11_APCL201.fsa	APCL201	Pinsky_AG19_020509_2009-02-05	Msat53	NNG_012	R			98.67	141.96	300	138	2371	2218	2371	2912	FALSE	FALSE	0	0	0	1	0	1	1	0	0	0	1	0	0.0156			
F11_APCL205.fsa	APCL205	Pinsky_AG19_020509_2009-02-05	Msat53	NNG_012	R			114.83	141.75	150	190	1150	2493	2602	2937	FALSE	FALSE	0	0	0	1	0	1	0	0	0	0	0	0	0.0625			
C11_APCL223.fsa	APCL223	Pinsky_AG19_020509_2009-02-05	Msat53	NNG_012	R			98.67	142.13	104	168	715	4458	2388	2933	FALSE	FALSE	0	0	0	1	0	1	0	0	0	0	1	0	0.0281			
D12_APCL247.fsa	APCL247	Pinsky_AG19_020509_2009-02-05	Msat53	NNG_012	R			98.5	141.65	127	209	882	3515	2360	2895	FALSE	FALSE	0	0	0	1	0	1	0	0	0	0	0	0	0.0281			
E12_APCL251.fsa	APCL251	Pinsky_AG19_020509_2009-02-05	Msat53	NNG_012	R			115.4	141.26	97	163	589	1630	2580	2896	FALSE	FALSE	0	0	0	1	0	1	0	1	0	0	0	0	0.007			
H12_APCL252.fsa	APCL252	Pinsky_AG19_020509_2009-02-05	Msat53	NNG_012	R			142.63	147.29	120	124	1106	708	2973	3026	FALSE	FALSE	0	0	0	1	0	1	0	0	0	0	0	0	0.0562			
B11_APCL259.fsa	APCL259	Pinsky_AG19_020509_2009-02-05	Msat53	NNG_012	R			98.67	142.34	178	195	1676	4853	2427	2976	FALSE	FALSE	0	0	0	1	0	1	0	0	0	0	1	0	0.0281			
F12_APCL315.fsa	APCL315	Pinsky_AG19_020509_2009-02-05	Msat53	NNG_012	R			141.42	142.85	105	89	1549	718	2920	2936	FALSE	FALSE	0	0	0	0	0	1	0	1	0	0	0	0	0.0625			
C12_APCL317.fsa	APCL317	Pinsky_AG19_020509_2009-02-05	Msat53	NNG_012	R			98.67	141.71	93	135	631	2281	2379	2914	FALSE	FALSE	0	0	0	1	0	1	0	1	0	0	0	0	0.0281			
E11_APCL356.fsa	APCL356	Pinsky_AG19_020509_2009-02-05	Msat53	NNG_012	R			126.79	147.38	97	96	576	608	2736	2982	FALSE	FALSE	0	0	0	1	0	1	0	1	0	0	0	0	0.0281			
G11_APCL470.fsa	APCL470	Pinsky_AG19_020509_2009-02-05	Msat53	NNG_012	R			98.76	142.51	72	107	569	2689	2426	2979	FALSE	FALSE	0	0	0	1	0	1	0	1	0	0	1	0	0.0141			
H11_APCL484.fsa	APCL484	Pinsky_AG19_020509_2009-02-05	Msat53	NNG_012	R			98.76	142.51	187	188	1632	3069	2429	2983	FALSE	FALSE	0	0	0	1	0	1	0	0	0	0	0	0	0.0281			
A11_APCL495.fsa	APCL495	Pinsky_AG19_020509_2009-02-05	Msat53	NNG_012	R			98.93	140.78	135	124	1040	1037	2450	2984	FALSE	FALSE	0	0	0	1	0	1	0	0	0	0	0	0	0.0562			
B01_APCL108.fsa	APCL108	Pinsky_AG19_020509_2009-02-05	"NNG_013,NNG_028,ACH_A11,ACH_D1"	NNG_013	R			56.06	70.88	578	1061	5359	7751	1826	2015	TRUE	FALSE	0	0	0	1	0	1	1	0	0	1	0	0	0			
E02_APCL142.fsa	APCL142	Pinsky_AG19_020509_2009-02-05	"NNG_013,NNG_028,ACH_A11,ACH_D1"	NNG_013	R			52.26	55.7	438	250	2837	2252	1819	1864	TRUE	FALSE	0	0	0	1	0	1	1	1	0	1	0	0	0			
C02_APCL143.fsa	APCL143	Pinsky_AG19_020509_2009-02-05	"NNG_013,NNG_028,ACH_A11,ACH_D1"	NNG_013	R			52.22	70.76	222	1035	1472	7433	1796	2029	TRUE	FALSE	0	0	0	1	0	1	1	0	0	1	0	0	0			
H02_APCL219.fsa	APCL219	Pinsky_AG19_020509_2009-02-05	"NNG_013,NNG_028,ACH_A11,ACH_D1"	NNG_013	R			55.88	60.5	466	240	3974	2009	1910	1971	TRUE	FALSE	0	0	0	1	0	1	1	0	0	1	0	0	0			
F01_APCL270.fsa	APCL270	Pinsky_AG19_020509_2009-02-05	"NNG_013,NNG_028,ACH_A11,ACH_D1"	NNG_013	R			52.7	56.11	205	270	1225	3222	1801	1846	TRUE	FALSE	0	0	0	1	0	1	1	0	0	1	0	0	0			
D01_APCL274.fsa	APCL274	Pinsky_AG19_020509_2009-02-05	"NNG_013,NNG_028,ACH_A11,ACH_D1"	NNG_013	R			70.92	95.35	4940	2210	34876	14615	2058	2356	FALSE	FALSE	0	0	0	1	0	1	1	0	0	0	0	0	0.0156			
A01_APCL292.fsa	APCL292	Pinsky_AG19_020509_2009-02-05	"NNG_013,NNG_028,ACH_A11,ACH_D1"	NNG_013	R			52.63	56.35	105	96	568	1096	1786	1835	TRUE	FALSE	0	0	0	1	0	1	1	1	0	1	0	0	0			
B02_APCL296.fsa	APCL296	Pinsky_AG19_020509_2009-02-05	"NNG_013,NNG_028,ACH_A11,ACH_D1"	NNG_013	R			55.68	60.22	769	1101	6948	8254	1834	1892	TRUE	FALSE	0	0	0	1	0	1	1	0	0	1	0	0	0			
A02_APCL309.fsa	APCL309	Pinsky_AG19_020509_2009-02-05	"NNG_013,NNG_028,ACH_A11,ACH_D1"	NNG_013	R			70.72	95.33	2437	1284	17461	8074	2030	2327	FALSE	FALSE	0	0	0	1	0	1	0	0	0	0	0	0	0.0625			
D02_APCL355.fsa	APCL355	Pinsky_AG19_020509_2009-02-05	"NNG_013,NNG_028,ACH_A11,ACH_D1"	NNG_013	R			52.34	55.7	226	525	1299	4679	1829	1873	TRUE	FALSE	0	0	0	1	0	1	1	1	0	1	0	0	0			
C01_APCL385.fsa	APCL385	Pinsky_AG19_020509_2009-02-05	"NNG_013,NNG_028,ACH_A11,ACH_D1"	NNG_013	R			56.07	70.88	260	1811	1885	13171	1832	2021	TRUE	FALSE	0	0	0	1	0	1	1	0	0	1	0	0	0			
