"","par","kid","rel","kidcohort","parcohort"
"35803","APCL435","APCL289",0.615384615384615,0,1
"35804","APCL435","APCL166",0.615384615384615,0,1
"35805","APCL435","APCL390",0.538461538461538,0,1
"35806","APCL435","APCL387",0.692307692307692,1,1
"35807","APCL435","APCL354",0.846153846153846,0,1
"35808","APCL435","APCL356",0.615384615384615,1,1
"35809","APCL435","APCL242",0.769230769230769,1,1
"35810","APCL435","APCL408",0.692307692307692,1,1
"35811","APCL435","APCL111",0.538461538461538,0,1
"35812","APCL435","APCL126",0.692307692307692,1,1
"35813","APCL435","APCL61",0.692307692307692,0,1
"35814","APCL435","APCL199",0.692307692307692,0,1
"35815","APCL435","APCL350",0.615384615384615,1,1
"35816","APCL435","APCL141",0.769230769230769,0,1
"35817","APCL435","APCL361",0.692307692307692,1,1
"35818","APCL435","APCL383",0.846153846153846,0,1
"35819","APCL435","APCL282",0.769230769230769,0,1
"35820","APCL435","APCL271",0.769230769230769,1,1
"35821","APCL435","APCL204",0.769230769230769,0,1
"35822","APCL435","APCL264",0.923076923076923,1,1
"35823","APCL435","APCL105",0.846153846153846,1,1
"35824","APCL435","APCL250",0.846153846153846,0,1
"35825","APCL435","APCL370",0.692307692307692,0,1
"35826","APCL435","APCL101",0.769230769230769,0,1
"35827","APCL435","APCL312",0.615384615384615,0,1
"35828","APCL435","APCL106",0.615384615384615,1,1
"35829","APCL435","APCL256",0.692307692307692,1,1
"35830","APCL435","APCL374",0.692307692307692,0,1
"35831","APCL435","APCL417",0.769230769230769,1,1
"35832","APCL435","APCL409",0.846153846153846,1,1
"35833","APCL435","APCL132",0.692307692307692,0,1
"35834","APCL435","APCL68",0.692307692307692,0,1
"35835","APCL435","APCL281",0.615384615384615,1,1
"35836","APCL435","APCL206",0.692307692307692,0,1
"35837","APCL435","APCL248",0.769230769230769,0,1
"35838","APCL435","APCL269",0.769230769230769,0,1
"35839","APCL435","APCL257",0.692307692307692,0,1
"35840","APCL435","APCL317",0.692307692307692,0,1
"35841","APCL435","APCL346",0.846153846153846,0,1
"35842","APCL435","APCL405",0.692307692307692,0,1
"35843","APCL435","APCL391",0.846153846153846,0,1
"35844","APCL435","APCL196",0.846153846153846,0,1
"35845","APCL435","APCL283",0.615384615384615,0,1
"35846","APCL435","APCL267",0.692307692307692,0,1
"35847","APCL435","APCL382",0.615384615384615,0,1
"35848","APCL435","APCL268",0.538461538461538,0,1
"35849","APCL435","APCL315",0.692307692307692,1,1
"35850","APCL435","APCL90",0.615384615384615,0,1
"35851","APCL435","APCL295",0.538461538461538,1,1
"35852","APCL435","APCL290",0.538461538461538,1,1
"35853","APCL435","APCL241",0.461538461538462,1,1
"35854","APCL435","APCL191",0.692307692307692,0,1
"35855","APCL435","APCL280",0.692307692307692,0,1
"35856","APCL435","APCL194",0.538461538461538,0,1
"35857","APCL435","APCL89",0.538461538461538,0,1
"35858","APCL435","APCL375",0.615384615384615,0,1
"35859","APCL435","APCL129",0.615384615384615,1,1
"35860","APCL435","APCL397",0.769230769230769,0,1
"35861","APCL435","APCL310",0.615384615384615,1,1
"35862","APCL435","APCL135",0.615384615384615,1,1
"35863","APCL435","APCL294",0.769230769230769,1,1
"35864","APCL435","APCL377",0.692307692307692,0,1
"35865","APCL435","APCL398",0.692307692307692,0,1
"35866","APCL435","APCL320",0.461538461538462,0,1
"35867","APCL435","APCL404",0.538461538461538,1,1
"35868","APCL435","APCL21",0.769230769230769,0,1
"35869","APCL435","APCL171",0.538461538461538,1,1
"35870","APCL435","APCL352",0.615384615384615,1,1
"35871","APCL435","APCL92",0.615384615384615,1,1
"35872","APCL435","APCL275",0.615384615384615,0,1
"35873","APCL435","APCL245",0.461538461538462,0,1
"35874","APCL435","APCL197",0.692307692307692,0,1
"35875","APCL435","APCL344",0.846153846153846,0,1
"35876","APCL435","APCL47",0.615384615384615,0,1
"35877","APCL435","APCL300",0.615384615384615,0,1
"35878","APCL435","APCL355",0.615384615384615,0,1
"35879","APCL435","APCL187",0.615384615384615,0,1
"35880","APCL435","APCL65",0.615384615384615,1,1
"35881","APCL435","APCL347",0.769230769230769,0,1
"35882","APCL435","APCL55",0.538461538461538,1,1
"35883","APCL435","APCL297",0.692307692307692,0,1
"35884","APCL435","APCL208",0.692307692307692,1,1
"35885","APCL435","APCL345",0.692307692307692,0,1
"35886","APCL435","APCL244",0.692307692307692,1,1
"35887","APCL435","APCL259",0.692307692307692,0,1
"35888","APCL435","APCL273",0.615384615384615,1,1
"35889","APCL435","APCL243",0.769230769230769,0,1
"35890","APCL435","APCL403",0.769230769230769,0,1
"35891","APCL435","APCL402",0.846153846153846,0,1
"35892","APCL435","APCL252",0.615384615384615,1,1
"35893","APCL435","APCL302",0.769230769230769,0,1
"35894","APCL435","APCL143",0.615384615384615,1,1
"35895","APCL435","APCL427",0.615384615384615,0,1
"35896","APCL435","APCL202",0.692307692307692,1,1
"35897","APCL435","APCL385",0.538461538461538,1,1
"35898","APCL435","APCL88",0.923076923076923,0,1
"35899","APCL435","APCL218",0.769230769230769,0,1
"35900","APCL435","APCL102",0.769230769230769,0,1
"35901","APCL435","APCL305",0.615384615384615,0,1
"35902","APCL435","APCL279",0.538461538461538,0,1
"35903","APCL435","APCL393",0.615384615384615,1,1
"35904","APCL435","APCL255",0.615384615384615,0,1
"35905","APCL435","APCL425",0.538461538461538,0,1
"35906","APCL435","APCL251",0.692307692307692,0,1
"35907","APCL435","APCL351",0.692307692307692,0,1
"35908","APCL435","APCL365",0.846153846153846,0,1
"35909","APCL435","APCL100",0.615384615384615,1,1
"35910","APCL435","APCL349",0.692307692307692,1,1
"35911","APCL435","APCL357",0.615384615384615,0,1
"35912","APCL435","APCL192",0.769230769230769,1,1
"35913","APCL435","APCL392",0.846153846153846,1,1
"35914","APCL435","APCL62",0.615384615384615,1,1
"35915","APCL435","APCL423",0.692307692307692,0,1
"35916","APCL435","APCL131",0.538461538461538,0,1
"35917","APCL435","APCL172",0.615384615384615,0,1
"35918","APCL435","APCL28",0.615384615384615,0,1
"35919","APCL435","APCL424",0.615384615384615,0,1
"35920","APCL435","APCL353",0.923076923076923,1,1
"35921","APCL435","APCL265",0.538461538461538,0,1
"35922","APCL435","APCL411",0.461538461538462,0,1
"35923","APCL435","APCL60",0.615384615384615,1,1
"35924","APCL435","APCL314",0.538461538461538,1,1
"35925","APCL435","APCL378",0.692307692307692,0,1
"35926","APCL435","APCL270",0.692307692307692,1,1
"35927","APCL435","APCL413",0.615384615384615,0,1
"35928","APCL435","APCL388",0.692307692307692,1,1
"35929","APCL435","APCL182",0.846153846153846,0,1
"35930","APCL435","APCL145",0.615384615384615,0,1
"35931","APCL436","APCL107",0.615384615384615,1,0
"35932","APCL436","APCL246",0.769230769230769,0,0
"35933","APCL436","APCL418",0.846153846153846,0,0
"35934","APCL436","APCL298",0.769230769230769,0,0
"35935","APCL436","APCL163",0.692307692307692,1,0
"35936","APCL436","APCL93",0.846153846153846,0,0
"35937","APCL436","APCL303",0.692307692307692,1,0
"35938","APCL436","APCL224",0.769230769230769,0,0
"35939","APCL436","APCL225",0.538461538461538,0,0
"35940","APCL436","APCL57",0.692307692307692,1,0
"35941","APCL436","APCL142",0.846153846153846,1,0
"35942","APCL436","APCL56",0.769230769230769,0,0
"35943","APCL436","APCL254",0.692307692307692,0,0
"35944","APCL436","APCL420",0.769230769230769,0,0
"35945","APCL436","APCL316",0.538461538461538,1,0
"35946","APCL436","APCL299",0.769230769230769,0,0
"35947","APCL436","APCL207",0.846153846153846,0,0
"35948","APCL436","APCL140",0.538461538461538,1,0
"35949","APCL436","APCL379",0.769230769230769,0,0
"35950","APCL436","APCL103",0.846153846153846,1,0
"35951","APCL436","APCL176",0.769230769230769,0,0
"35952","APCL436","APCL69",0.692307692307692,1,0
"35953","APCL436","APCL416",0.769230769230769,0,0
"35954","APCL436","APCL435",0.615384615384615,1,0
"35955","APCL436","APCL371",0.538461538461538,1,0
"35956","APCL436","APCL320",0.615384615384615,0,0
"35957","APCL436","APCL384",0.846153846153846,1,0
"35958","APCL436","APCL201",0.615384615384615,1,0
"35959","APCL436","APCL294",0.538461538461538,1,0
"35960","APCL436","APCL95",0.692307692307692,0,0
"35961","APCL436","APCL412",0.692307692307692,1,0
"35962","APCL436","APCL398",0.538461538461538,0,0
"35963","APCL436","APCL217",0.692307692307692,0,0
"35964","APCL436","APCL382",0.615384615384615,0,0
"35965","APCL436","APCL108",0.615384615384615,1,0
"35966","APCL436","APCL267",0.692307692307692,0,0
"35967","APCL436","APCL166",0.769230769230769,0,0
"35968","APCL436","APCL304",0.538461538461538,1,0
"35969","APCL436","APCL240",0.538461538461538,1,0
"35970","APCL436","APCL52",0.846153846153846,0,0
"35971","APCL436","APCL21",0.615384615384615,0,0
"35972","APCL436","APCL357",0.692307692307692,0,0
"35973","APCL436","APCL58",0.769230769230769,0,0
"35974","APCL436","APCL223",0.615384615384615,0,0
"35975","APCL436","APCL422",0.692307692307692,0,0
"35976","APCL436","APCL432",0.692307692307692,0,0
"35977","APCL436","APCL410",0.846153846153846,0,0
"35978","APCL436","APCL319",0.615384615384615,0,0
"35979","APCL436","APCL94",0.769230769230769,1,0
"35980","APCL436","APCL203",0.692307692307692,1,0
"35981","APCL436","APCL204",0.846153846153846,0,0
"35982","APCL436","APCL395",0.692307692307692,0,0
"35983","APCL436","APCL55",0.461538461538462,1,0
"35984","APCL436","APCL381",0.692307692307692,0,0
"35985","APCL436","APCL375",0.615384615384615,0,0
"35986","APCL436","APCL344",0.846153846153846,0,0
"35987","APCL436","APCL311",0.538461538461538,0,0
"35988","APCL436","APCL392",0.769230769230769,1,0
"35989","APCL436","APCL172",0.692307692307692,0,0
"35990","APCL436","APCL206",0.769230769230769,0,0
"35991","APCL436","APCL317",0.769230769230769,0,0
"35992","APCL436","APCL253",0.692307692307692,0,0
"35993","APCL436","APCL399",0.846153846153846,0,0
"35994","APCL436","APCL426",0.769230769230769,0,0
"35995","APCL436","APCL312",0.692307692307692,0,0
"35996","APCL436","APCL193",0.692307692307692,1,0
"35997","APCL436","APCL289",0.615384615384615,0,0
"35998","APCL436","APCL171",0.615384615384615,1,0
"35999","APCL436","APCL400",0.692307692307692,1,0
"36000","APCL436","APCL191",0.692307692307692,0,0
"36001","APCL436","APCL421",0.538461538461538,0,0
"36002","APCL436","APCL280",0.692307692307692,0,0
"36003","APCL436","APCL200",0.846153846153846,0,0
"36004","APCL436","APCL308",0.769230769230769,0,0
"36005","APCL436","APCL383",0.692307692307692,0,0
"36006","APCL436","APCL389",0.615384615384615,1,0
"36007","APCL436","APCL221",0.769230769230769,0,0
"36008","APCL436","APCL247",0.769230769230769,1,0
"36009","APCL436","APCL307",0.692307692307692,0,0
"36010","APCL436","APCL90",0.769230769230769,0,0
"36011","APCL436","APCL61",0.769230769230769,0,0
"36012","APCL436","APCL394",0.692307692307692,0,0
"36013","APCL436","APCL134",0.538461538461538,1,0
"36014","APCL436","APCL428",0.769230769230769,0,0
"36015","APCL436","APCL366",0.692307692307692,0,0
"36016","APCL436","APCL290",0.692307692307692,1,0
"36017","APCL436","APCL59",0.692307692307692,1,0
"36018","APCL436","APCL368",0.769230769230769,0,0
"36019","APCL436","APCL282",0.615384615384615,0,0
"36020","APCL436","APCL130",0.692307692307692,0,0
"36021","APCL436","APCL50",0.769230769230769,1,0
"36022","APCL436","APCL437",0.692307692307692,1,0
"36023","APCL436","APCL104",0.769230769230769,1,0
"36024","APCL436","APCL409",0.769230769230769,1,0
"36025","APCL436","APCL222",0.769230769230769,1,0
"36026","APCL436","APCL288",0.615384615384615,0,0
"36027","APCL436","APCL259",0.615384615384615,0,0
"36028","APCL436","APCL47",0.769230769230769,0,0
"36029","APCL436","APCL414",0.615384615384615,0,0
"36030","APCL436","APCL127",0.769230769230769,1,0
"36031","APCL436","APCL141",0.615384615384615,0,0
"36032","APCL436","APCL429",0.769230769230769,0,0
"36033","APCL436","APCL345",0.538461538461538,0,0
"36034","APCL436","APCL212",0.846153846153846,0,0
"36035","APCL436","APCL292",0.846153846153846,1,0
"36036","APCL436","APCL258",0.769230769230769,1,0
"36037","APCL436","APCL361",0.846153846153846,1,0
"36038","APCL436","APCL106",0.692307692307692,1,0
"36039","APCL436","APCL275",0.538461538461538,0,0
"36040","APCL436","APCL359",0.692307692307692,0,0
"36041","APCL436","APCL354",0.846153846153846,0,0
"36042","APCL436","APCL257",0.769230769230769,0,0
"36043","APCL436","APCL48",0.538461538461538,0,0
"36044","APCL436","APCL128",0.615384615384615,1,0
"36045","APCL436","APCL309",0.538461538461538,0,0
"36046","APCL436","APCL53",0.615384615384615,0,0
"36047","APCL436","APCL132",0.615384615384615,0,0
"36048","APCL436","APCL220",0.769230769230769,0,0
"36049","APCL436","APCL310",0.769230769230769,1,0
"36050","APCL436","APCL293",0.692307692307692,1,0
"36051","APCL436","APCL197",0.769230769230769,0,0
"36052","APCL436","APCL219",0.692307692307692,0,0
"36053","APCL436","APCL27",0.615384615384615,0,0
"36054","APCL436","APCL49",0.769230769230769,1,0
"36055","APCL436","APCL273",0.923076923076923,1,0
"36056","APCL436","APCL60",0.846153846153846,1,0
"36057","APCL436","APCL202",0.615384615384615,1,0
"36058","APCL436","APCL374",0.538461538461538,0,0
"36059","APCL436","APCL318",0.923076923076923,1,0
"36060","APCL436","APCL423",0.538461538461538,0,0
"36061","APCL436","APCL367",0.692307692307692,1,0
"36062","APCL436","APCL295",0.769230769230769,1,0
"36063","APCL436","APCL376",0.615384615384615,1,0
"36064","APCL436","APCL250",0.846153846153846,0,0
"36065","APCL436","APCL192",0.769230769230769,1,0
"36066","APCL436","APCL70",0.769230769230769,0,0
"36067","APCL436","APCL393",0.692307692307692,1,0
"36068","APCL436","APCL380",0.769230769230769,1,0
"36069","APCL436","APCL194",0.769230769230769,0,0
"36070","APCL436","APCL321",0.692307692307692,0,0
"36071","APCL436","APCL343",0.846153846153846,0,0
"36072","APCL436","APCL411",0.461538461538462,0,0
"36073","APCL436","APCL306",0.846153846153846,1,0
"36074","APCL436","APCL302",0.692307692307692,0,0
"36075","APCL436","APCL284",0.769230769230769,1,0
"36076","APCL436","APCL370",0.769230769230769,0,0
"36077","APCL436","APCL434",0.692307692307692,1,0
"36078","APCL436","APCL101",0.692307692307692,0,0
"36079","APCL436","APCL270",0.769230769230769,1,0
"36080","APCL436","APCL352",0.538461538461538,1,0
"36081","APCL436","APCL190",0.692307692307692,0,0
"36082","APCL436","APCL265",0.538461538461538,0,0
"36083","APCL436","APCL97",0.769230769230769,0,0
"36084","APCL436","APCL145",0.692307692307692,0,0
"36085","APCL436","APCL177",0.769230769230769,1,0
"36086","APCL436","APCL351",0.769230769230769,0,0
"36087","APCL436","APCL252",0.538461538461538,1,0
"36088","APCL436","APCL135",0.692307692307692,1,0
"36089","APCL436","APCL419",0.692307692307692,0,0
"36090","APCL436","APCL243",0.769230769230769,0,0
"36091","APCL436","APCL438",0.769230769230769,0,0
"36092","APCL436","APCL198",0.769230769230769,0,0
"36093","APCL436","APCL401",0.692307692307692,1,0
"36094","APCL436","APCL28",0.846153846153846,0,0
"36095","APCL436","APCL133",0.692307692307692,1,0
"36096","APCL436","APCL397",0.769230769230769,0,0
"36097","APCL436","APCL413",0.769230769230769,0,0
"36098","APCL436","APCL241",0.846153846153846,1,0
"36099","APCL436","APCL346",0.692307692307692,0,0
"36100","APCL436","APCL378",0.615384615384615,0,0
"36101","APCL436","APCL358",0.846153846153846,0,0
"36102","APCL436","APCL67",0.538461538461538,0,0
"36103","APCL436","APCL271",0.769230769230769,1,0
"36104","APCL436","APCL274",0.538461538461538,1,0
"36105","APCL436","APCL131",0.692307692307692,0,0
"36106","APCL436","APCL196",0.923076923076923,0,0
"36107","APCL436","APCL408",0.769230769230769,1,0
"36108","APCL436","APCL297",0.538461538461538,0,0
"36109","APCL436","APCL301",0.769230769230769,0,0
"36110","APCL436","APCL245",0.769230769230769,0,0
"36111","APCL436","APCL249",0.846153846153846,0,0
"36112","APCL436","APCL406",0.692307692307692,0,0
"36113","APCL436","APCL65",0.769230769230769,1,0
"36114","APCL436","APCL173",0.769230769230769,0,0
"36115","APCL436","APCL396",0.615384615384615,1,0
"36116","APCL436","APCL369",0.769230769230769,0,0
"36117","APCL436","APCL388",0.846153846153846,1,0
"36118","APCL436","APCL129",0.846153846153846,1,0
"36119","APCL436","APCL386",0.692307692307692,1,0
"36120","APCL436","APCL62",0.769230769230769,1,0
"36121","APCL436","APCL242",0.692307692307692,1,0
"36122","APCL436","APCL92",0.769230769230769,1,0
"36123","APCL436","APCL362",0.846153846153846,1,0
"36124","APCL436","APCL347",0.692307692307692,0,0
"36125","APCL436","APCL279",0.769230769230769,0,0
"36126","APCL436","APCL266",0.846153846153846,1,0
"36127","APCL436","APCL291",0.692307692307692,0,0
"36128","APCL436","APCL89",0.692307692307692,0,0
"36129","APCL436","APCL385",0.769230769230769,1,0
"36130","APCL436","APCL322",0.692307692307692,0,0
"36131","APCL436","APCL105",0.692307692307692,1,0
"36132","APCL436","APCL390",0.846153846153846,0,0
"36133","APCL436","APCL430",0.846153846153846,1,0
"36134","APCL436","APCL283",0.461538461538462,0,0
"36135","APCL436","APCL407",0.538461538461538,0,0
"36136","APCL436","APCL255",0.538461538461538,0,0
"36137","APCL436","APCL405",0.769230769230769,0,0
"36138","APCL436","APCL91",0.538461538461538,1,0
"36139","APCL436","APCL403",0.846153846153846,0,0
"36140","APCL436","APCL300",0.615384615384615,0,0
"36141","APCL436","APCL356",0.769230769230769,1,0
"36142","APCL436","APCL431",0.692307692307692,1,0
"36143","APCL436","APCL195",0.692307692307692,1,0
"36144","APCL436","APCL256",0.769230769230769,1,0
"36145","APCL436","APCL38",0.615384615384615,1,0
"36146","APCL436","APCL313",0.769230769230769,0,0
"36147","APCL436","APCL372",0.692307692307692,1,0
"36148","APCL436","APCL199",0.846153846153846,0,0
"36149","APCL436","APCL305",0.615384615384615,0,0
"36150","APCL436","APCL424",0.538461538461538,0,0
"36151","APCL436","APCL314",0.615384615384615,1,0
"36152","APCL436","APCL165",0.615384615384615,1,0
"36153","APCL436","APCL187",0.846153846153846,0,0
"36154","APCL436","APCL387",0.769230769230769,1,0
"36155","APCL436","APCL391",0.692307692307692,0,0
"36156","APCL436","APCL287",0.615384615384615,1,0
"36157","APCL436","APCL272",0.615384615384615,0,0
"36158","APCL436","APCL353",0.769230769230769,1,0
"36159","APCL436","APCL64",0.692307692307692,0,0
"36160","APCL436","APCL251",0.538461538461538,0,0
"36161","APCL436","APCL402",0.615384615384615,0,0
"36162","APCL436","APCL68",0.769230769230769,0,0
"36163","APCL436","APCL102",1,0,0
"36164","APCL436","APCL350",0.769230769230769,1,0
"36165","APCL436","APCL373",0.615384615384615,0,0
"36166","APCL436","APCL404",0.461538461538462,1,0
"36167","APCL436","APCL96",0.692307692307692,1,0
"36168","APCL436","APCL417",0.692307692307692,1,0
"36169","APCL436","APCL111",0.615384615384615,0,0
"36170","APCL436","APCL63",0.692307692307692,1,0
"36171","APCL436","APCL269",0.692307692307692,0,0
"36172","APCL436","APCL182",0.692307692307692,0,0
"36173","APCL436","APCL218",0.769230769230769,0,0
"36174","APCL436","APCL268",0.538461538461538,0,0
"36175","APCL436","APCL126",0.615384615384615,1,0
"36176","APCL436","APCL365",0.769230769230769,0,0
"36177","APCL436","APCL136",0.769230769230769,1,0
"36178","APCL436","APCL264",0.769230769230769,1,0
"36179","APCL436","APCL433",0.846153846153846,1,0
"36180","APCL436","APCL124",0.615384615384615,1,0
"36181","APCL436","APCL281",0.769230769230769,1,0
"36182","APCL436","APCL244",0.615384615384615,1,0
"36183","APCL436","APCL39",0.615384615384615,0,0
"36184","APCL436","APCL100",0.692307692307692,1,0
"36185","APCL436","APCL125",0.692307692307692,0,0
"36186","APCL436","APCL425",0.692307692307692,0,0
"36187","APCL436","APCL296",0.615384615384615,0,0
"36188","APCL436","APCL355",0.615384615384615,0,0
"36189","APCL436","APCL54",0.846153846153846,0,0
"36190","APCL436","APCL349",0.692307692307692,1,0
"36191","APCL436","APCL348",0.615384615384615,0,0
"36192","APCL436","APCL427",0.461538461538462,0,0
"36193","APCL436","APCL208",0.692307692307692,1,0
"36194","APCL436","APCL143",0.692307692307692,1,0
"36195","APCL436","APCL139",0.615384615384615,0,0
"36196","APCL436","APCL377",0.846153846153846,0,0
"36197","APCL436","APCL162",0.846153846153846,1,0
"36198","APCL436","APCL360",0.692307692307692,0,0
"36199","APCL436","APCL248",0.615384615384615,0,0
"36200","APCL436","APCL88",0.692307692307692,0,0
"36201","APCL436","APCL144",0.692307692307692,0,0
"36202","APCL436","APCL205",0.769230769230769,0,0
"36203","APCL436","APCL315",0.692307692307692,1,0
"36204","APCL437","APCL246",0.769230769230769,0,1
"36205","APCL437","APCL299",0.692307692307692,0,1
"36206","APCL437","APCL93",0.846153846153846,0,1
"36207","APCL437","APCL303",0.769230769230769,1,1
"36208","APCL437","APCL142",0.923076923076923,1,1
"36209","APCL437","APCL163",0.769230769230769,1,1
"36210","APCL437","APCL316",0.769230769230769,1,1
"36211","APCL437","APCL399",0.692307692307692,0,1
"36212","APCL437","APCL379",1,0,1
"36213","APCL437","APCL225",0.846153846153846,0,1
"36214","APCL437","APCL420",0.692307692307692,0,1
"36215","APCL437","APCL435",0.769230769230769,1,1
"36216","APCL437","APCL418",0.692307692307692,0,1
"36217","APCL437","APCL201",0.769230769230769,1,1
"36218","APCL437","APCL56",0.692307692307692,0,1
"36219","APCL437","APCL57",0.923076923076923,1,1
"36220","APCL437","APCL412",0.846153846153846,1,1
"36221","APCL437","APCL107",0.769230769230769,1,1
"36222","APCL437","APCL366",0.615384615384615,0,1
"36223","APCL437","APCL382",0.692307692307692,0,1
"36224","APCL437","APCL69",0.692307692307692,1,1
"36225","APCL437","APCL304",0.615384615384615,1,1
"36226","APCL437","APCL254",0.769230769230769,0,1
"36227","APCL437","APCL176",0.769230769230769,0,1
"36228","APCL437","APCL416",0.846153846153846,0,1
"36229","APCL437","APCL94",0.769230769230769,1,1
"36230","APCL437","APCL104",0.846153846153846,1,1
"36231","APCL437","APCL59",0.923076923076923,1,1
"36232","APCL437","APCL357",0.769230769230769,0,1
"36233","APCL437","APCL166",0.769230769230769,0,1
"36234","APCL437","APCL392",0.846153846153846,1,1
"36235","APCL437","APCL103",0.846153846153846,1,1
"36236","APCL437","APCL207",0.769230769230769,0,1
"36237","APCL437","APCL58",0.769230769230769,0,1
"36238","APCL437","APCL410",0.769230769230769,0,1
"36239","APCL437","APCL280",0.846153846153846,0,1
"36240","APCL437","APCL206",0.461538461538462,0,1
"36241","APCL437","APCL398",0.769230769230769,0,1
"36242","APCL437","APCL247",0.923076923076923,1,1
"36243","APCL437","APCL224",0.692307692307692,0,1
"36244","APCL437","APCL140",0.615384615384615,1,1
"36245","APCL437","APCL381",0.769230769230769,0,1
"36246","APCL437","APCL21",0.692307692307692,0,1
"36247","APCL437","APCL223",0.461538461538462,0,1
"36248","APCL437","APCL375",0.692307692307692,0,1
"36249","APCL437","APCL240",0.692307692307692,1,1
"36250","APCL437","APCL200",0.769230769230769,0,1
"36251","APCL437","APCL217",0.769230769230769,0,1
"36252","APCL437","APCL368",0.846153846153846,0,1
"36253","APCL437","APCL297",0.461538461538462,0,1
"36254","APCL437","APCL253",0.769230769230769,0,1
"36255","APCL437","APCL212",0.769230769230769,0,1
"36256","APCL437","APCL193",0.769230769230769,1,1
"36257","APCL437","APCL308",0.692307692307692,0,1
"36258","APCL437","APCL422",0.615384615384615,0,1
"36259","APCL437","APCL428",0.769230769230769,0,1
"36260","APCL437","APCL312",0.769230769230769,0,1
"36261","APCL437","APCL421",0.769230769230769,0,1
"36262","APCL437","APCL344",0.769230769230769,0,1
"36263","APCL437","APCL47",0.846153846153846,0,1
"36264","APCL437","APCL309",0.692307692307692,0,1
"36265","APCL437","APCL95",0.769230769230769,0,1
"36266","APCL437","APCL221",0.923076923076923,0,1
"36267","APCL437","APCL426",0.538461538461538,0,1
"36268","APCL437","APCL319",0.846153846153846,0,1
"36269","APCL437","APCL310",0.846153846153846,1,1
"36270","APCL437","APCL55",0.769230769230769,1,1
"36271","APCL437","APCL292",0.923076923076923,1,1
"36272","APCL437","APCL400",0.769230769230769,1,1
"36273","APCL437","APCL190",0.769230769230769,0,1
"36274","APCL437","APCL203",0.692307692307692,1,1
"36275","APCL437","APCL171",0.615384615384615,1,1
"36276","APCL437","APCL414",0.692307692307692,0,1
"36277","APCL437","APCL402",0.615384615384615,0,1
"36278","APCL437","APCL432",0.692307692307692,0,1
"36279","APCL437","APCL48",0.769230769230769,0,1
"36280","APCL437","APCL317",0.615384615384615,0,1
"36281","APCL437","APCL394",0.923076923076923,0,1
"36282","APCL437","APCL298",0.846153846153846,0,1
"36283","APCL437","APCL384",0.769230769230769,1,1
"36284","APCL437","APCL61",0.692307692307692,0,1
"36285","APCL437","APCL288",0.846153846153846,0,1
"36286","APCL437","APCL380",0.538461538461538,1,1
"36287","APCL437","APCL371",0.538461538461538,1,1
"36288","APCL437","APCL197",0.846153846153846,0,1
"36289","APCL437","APCL222",0.769230769230769,1,1
"36290","APCL437","APCL92",0.846153846153846,1,1
"36291","APCL437","APCL68",0.846153846153846,0,1
"36292","APCL437","APCL433",0.538461538461538,1,1
"36293","APCL437","APCL429",0.769230769230769,0,1
"36294","APCL437","APCL128",0.615384615384615,1,1
"36295","APCL437","APCL293",0.923076923076923,1,1
"36296","APCL437","APCL294",0.769230769230769,1,1
"36297","APCL437","APCL258",0.692307692307692,1,1
"36298","APCL437","APCL320",0.692307692307692,0,1
"36299","APCL437","APCL134",0.769230769230769,1,1
"36300","APCL437","APCL361",0.846153846153846,1,1
"36301","APCL437","APCL302",0.692307692307692,0,1
"36302","APCL437","APCL359",0.846153846153846,0,1
"36303","APCL437","APCL257",0.769230769230769,0,1
"36304","APCL437","APCL311",0.769230769230769,0,1
"36305","APCL437","APCL367",0.769230769230769,1,1
"36306","APCL437","APCL132",0.615384615384615,0,1
"36307","APCL437","APCL130",0.769230769230769,0,1
"36308","APCL437","APCL389",0.692307692307692,1,1
"36309","APCL437","APCL108",0.615384615384615,1,1
"36310","APCL437","APCL49",0.769230769230769,1,1
"36311","APCL437","APCL370",0.846153846153846,0,1
"36312","APCL437","APCL127",0.615384615384615,1,1
"36313","APCL437","APCL307",0.769230769230769,0,1
"36314","APCL437","APCL106",0.692307692307692,1,1
"36315","APCL437","APCL27",0.923076923076923,0,1
"36316","APCL437","APCL393",0.769230769230769,1,1
"36317","APCL437","APCL191",0.846153846153846,0,1
"36318","APCL437","APCL172",0.692307692307692,0,1
"36319","APCL437","APCL345",0.846153846153846,0,1
"36320","APCL437","APCL53",0.692307692307692,0,1
"36321","APCL437","APCL141",0.692307692307692,0,1
"36322","APCL437","APCL52",0.615384615384615,0,1
"36323","APCL437","APCL395",0.692307692307692,0,1
"36324","APCL437","APCL417",0.769230769230769,1,1
"36325","APCL437","APCL243",0.846153846153846,0,1
"36326","APCL437","APCL438",0.846153846153846,0,1
"36327","APCL437","APCL289",0.615384615384615,0,1
"36328","APCL437","APCL194",0.769230769230769,0,1
"36329","APCL437","APCL354",1,0,1
"36330","APCL437","APCL255",0.769230769230769,0,1
"36331","APCL437","APCL315",0.692307692307692,1,1
"36332","APCL437","APCL318",0.923076923076923,1,1
"36333","APCL437","APCL252",0.538461538461538,1,1
"36334","APCL437","APCL282",0.769230769230769,0,1
"36335","APCL437","APCL65",0.692307692307692,1,1
"36336","APCL437","APCL387",0.769230769230769,1,1
"36337","APCL437","APCL295",0.769230769230769,1,1
"36338","APCL437","APCL343",0.846153846153846,0,1
"36339","APCL437","APCL50",0.846153846153846,1,1
"36340","APCL437","APCL430",0.923076923076923,1,1
