SurveyNum,Observer,OnSwath,ObsTime,AnemSpp,AnemDia,Spp,Size1,ID1,Size2,ID2,Size3,ID3,Size4,ID4,Size5,ID5,Size6,ID6,Spp2,Spp2Size1,Spp2Size2,Depth,ft,Notes
25,GS,1,10:57,HECR,31,APCL,6,128,,,,,,,,,,,,,,,21,Not clear exactly to which anemones these fish belong
25,GS,1,10:58,HECR,18,APCL,5,126,7,127,8,130,7,129,,,,,,,,,18,Not clear exactly to which anemones these fish belong
25,GS,1,11:24,HECR,28,APCL,10,131,8,,,,,,,,,,,,,,17,
25,GS,1,11:24,ENQD,20,APML,10,,5,,,,,,,,,,,,,,17,
25,GS,1,11:44,HECR,18,APCL,8,139,,,,,,,,,,,,,,,13,
25,GS,1,11:44,HECR,18,,,,,,,,,,,,,,,,,,13,
25,GS,1,11:57,HECR,20,APPE,7,,5,,,,,,,,,,,,,,17,
25,GS,1,12:02,HECR,12,APPE,5,,3,,,,,,,,,,,,,,13,
25,GS,1,12:03,ENQD,20,APML,12,,7,,,,,,,,,,,,,,18,
25,GS,1,12:03,HECR,18,,,,,,,,,,,,,,,,,,18,
25,GS,1,12:04,HECR,10,APCL,8,141,6,,,,,,,,,,,,,,16,
26,MLP,0,14:26,HECR,30,APCL,11,144,8,145,,,,,,,,,,,,3.8,,
26,MLP,1,14:33,HECR,20,APCL,10,,8,,7,,,,,,,,,,,3.7,,
26,MLP,1,14:33,HECR,35,,,,,,,,,,,,,,,,,3.7,,
26,MLP,1,14:50,HECR,20,APPE,5,,,,,,,,,,,,,,,2.5,,
26,MLP,1,14:50,STME,20,APCL,7,,5,,,,,,,,,,,,,2.5,,
26,MLP,1,14:50,HECR,25,APCL,10,,,,,,,,,,,,,,,2.5,,
26,MLP,1,14:58,HECR,17,,,,,,,,,,,,,,,,,,,
26,MLP,1,14:58,HECR,25,APCL,9,,7,,,,,,,,,,APPE,3,,,,
26,MLP,1,15:01,ENQD,40,APML,12,,8,,,,,,,,,,,,,5,,
26,MLP,1,15:06,HEMG,60,APPE,11,,9,,,,,,,,,,,,,5.6,,
26,MLP,1,15:23,ENQD,25,APML,14,,,,,,,,,,,,,,,6.6,,
26,MLP,1,15:24,ENQD,40,APML,13,,8,,,,,,,,,,,,,5.6,,
26,MLP,1,15:25,HEMG,40,APOC,7,,5,,,,,,,,,,,,,6.6,,
26,MLP,1,15:26,HECR,30,APCL,9,,4,,2,,,,,,,,,,,5.7,,
26,MLP,1,15:27,HECR,25,APPE,10,,5,,,,,,,,,,,,,5.7,,
26,MLP,1,15:33,HECR,20,APCL,8,,6,,,,,,,,,,APPE,5,,,,
26,MLP,1,15:36,HEMG,70,APOC,9,,7,,6,,,,,,,,,,,,,
26,MLP,1,16:15,HECR,20,,,,,,,,,,,,,,,,,4.5,,
26,MLP,1,16:20,HECR,20,APPE,7,,6,,,,,,,,,,,,,6,,
26,GS,1,14:15,HECR,18,APCL,6,142,7,143,4,,3,,,,,,,,,,13,
26,GS,1,14:35,STME,36,APCL,10,,8,,,,,,,,,,,,,,12,
26,GS,1,14:37,HECR,22,APCL,8,,7,,,,,,,,,,,,,,12,
26,GS,1,14:40,HEMG,38,APOC,8,,6,,5,,,,,,,,,,,,12,
26,GS,1,14:41,ENQD,16,APML,8,,7,,,,,,,,,,,,,,12,
26,GS,1,14:42,ENQD,16,APML,11,,8,,,,,,,,,,,,,,11,
26,GS,1,14:43,HECR,24,APPE,8,,6,,,,,,,,,,,,,,11,
26,GS,1,14:43,HEMG,40,APOC,8,,7,,5,,4,,,,,,,,,,11,
26,GS,1,14:44,ENQD,14,APML,8,,5,,,,,,,,,,,,,,9,
26,GS,1,14:44,HEAR,14,APCL,6,,4,,1,,1,,,,,,,,,,11,
26,GS,1,14:47,HECR,14,APPE,6,,4,,,,,,,,,,,,,,9,
26,GS,1,14:48,HECR,14,APPE,3,,,,,,,,,,,,,,,,7,
26,GS,1,14:48,ENQD,18,APML,7,,5,,,,,,,,,,,,,,7,
26,GS,1,14:50,HECR,14,APPE,4,,,,,,,,,,,,,,,,7,
26,GS,1,14:52,ENQD,16,APML,10,,6,,,,,,,,,,,,,,6,
26,GS,1,14:52,HECR,19,APPE,8,,4,,,,,,,,,,,,,,6,
26,GS,1,14:53,HEAR,14,APCL,7,,6,,4,,,,,,,,,,,,6,
26,GS,1,14:54,HECR,14,APPE,6,,,,,,,,,,,,,,,,8,
26,GS,1,14:55,HECR,12,APCL,8,,8,,,,,,,,,,,,,,8,
26,GS,1,14:56,HECR,14,,,,,,,,,,,,,,,,,,8,
26,GS,1,14:57,HECR,12,,,,,,,,,,,,,,,,,,6,
26,GS,1,14:58,HEAR,12,APCL,6,,3,,,,,,,,,,,,,,6,
26,GS,1,14:58,HECR,16,APCL,8,,8,,,,,,,,,,,,,,6,
26,GS,1,14:59,HECR,18,APCL,8,,,,,,,,,,,,APPE,4,,,6,
26,GS,1,15:00,HECR,16,APPE,4,,,,,,,,,,,,,,,,6,
26,GS,1,15:01,HECR,18,APCL,8,,,,,,,,,,,,,,,,5,
26,GS,1,15:02,HECR,14,,,,,,,,,,,,,,,,,,5,
26,GS,1,15:04,HECR,16,APCL,8,,7,,,,,,,,,,,,,,7,
26,GS,1,15:06,HECR,20,APCL,5,,,,,,,,,,,,,,,,7,
26,GS,1,15:12,HEMG,18,APOC,4,,3,,,,,,,,,,,,,,11,
26,GS,1,15:12,HECR,13,APCL,7,,3,,,,,,,,,,,,,,11,
26,GS,1,15:13,ENQD,25,APML,12,,7,,,,,,,,,,,,,,11,
26,GS,1,15:15,HECR,15,APPE,7,,4,,,,,,,,,,,,,,8,
26,GS,1,15:15,STME,29,APOC,8,,4,,4,,4,,3,,,,,,,,8,
26,GS,1,15:18,HECR,20,APCL,8,,4,,,,,,,,,,,,,,8,
26,GS,1,15:19,HECR,20,,,,,,,,,,,,,,,,,,8,
26,GS,1,15:19,ENQD,18,APML,7,,6,,,,,,,,,,,,,,7,
26,GS,1,15:20,ENQD,16,APML,6,,5,,,,,,,,,,,,,,9,
26,GS,1,15:21,HECR,16,APCL,7,,3,,,,,,,,,,,,,,8,
26,GS,1,15:22,HECR,32,APPE,7,,5,,,,,,,,,,,,,,8,
26,GS,1,15:22,HECR,19,APPE,7,,,,,,,,,,,,,,,,8,
26,GS,1,15:22,ENQD,12,APML,7,,5,,,,,,,,,,,,,,8,
26,GS,1,15:24,HEMG,25,APOC,8,,7,,5,,,,,,,,,,,,11,
26,GS,1,15:25,HECR,18,,,,,,,,,,,,,,,,,,11,
26,GS,1,15:27,HECR,12,APCL,8,,,,,,,,,,,,,,,,9,
26,GS,1,15:29,ENQD,22,APML,8,,5,,,,,,,,,,,,,,8,
26,GS,1,15:30,HECR,32,APPE,6,,,,,,,,,,,,,,,,10,
26,GS,1,15:33,HECR,16,,,,,,,,,,,,,,,,,,8,
26,GS,1,15:34,HECR,18,APCL,7,,7,,3,,,,,,,,,,,,7,
26,GS,1,15:34,HECR,12,APCL,6,,,,,,,,,,,,,,,,7,
26,GS,1,15:35,HECR,16,APCL,7,,6,,,,,,,,,,,,,,7,
26,GS,1,15:37,HEAR,12,APCL,6,,6,,4,,,,,,,,,,,,6,
26,GS,1,15:38,ENQD,12,APML,8,,5,,,,,,,,,,,,,,6,
26,GS,1,15:39,ENQD,16,APML,11,,5,,,,,,,,,,,,,,8,
26,GS,1,15:40,HECR,16,APCL,3,,,,,,,,,,,,,,,,8,
26,GS,1,15:42,HECR,14,APCL,7,,6,,3,,,,,,,,,,,,7,
26,GS,1,15:43,HECR,18,,,,,,,,,,,,,,,,,,7,
26,GS,1,15:45,HEMG,26,APOC,7,,6,,4,,,,,,,,,,,,11,
26,GS,1,15:46,ENQD,10,APML,8,,4,,,,,,,,,,,,,,8,
26,GS,1,15:48,HECR,10,APCL,3,,,,,,,,,,,,,,,,11,
26,GS,1,15:49,HECR,26,APCL,,,,,,,,,,,,,,,,,14,
26,GS,1,15:49,HECR,19,APCL,9,,7,,,,,,,,,,,,,,14,
26,GS,1,15:50,HECR,10,,,,,,,,,,,,,,,,,,13,
26,GS,1,15:53,HECR,26,APCL,8,,6,,6,,3,,,,,,,,,,19,
26,GS,1,15:53,HEMG,10,APOC,7,,5,,,,,,,,,,,,,,19,
26,GS,1,15:56,ENQD,20,APML,5,,,,,,,,,,,,,,,,18,
26,GS,1,15:57,HEMG,15,APOC,7,,5,,5,,,,,,,,,,,,17,
26,GS,1,15:58,ENQD,18,APML,7,,5,,,,,,,,,,,,,,17,
26,GS,1,16:00,ENQD,22,APML,9,,5,,,,,,,,,,,,,,18,
26,GS,1,16:00,ENQD,10,APML,7,,,,,,,,,,,,,,,,18,
26,GS,1,16:04,HECR,17,APML,7,,6,,4,,,,,,,,,,,,13,
26,GS,1,16:05,ENQD,10,PRBI,12,146,,,,,,,,,,,,,,,13,
26,GS,1,16:16,HECR,20,,,,,,,,,,,,,,,,,,13,
26,GS,1,16:16,HECR,15,,,,,,,,,,,,,,,,,,13,
26,GS,1,16:17,HECR,18,,,,,,,,,,,,,,,,,,13,
26,GS,1,16:17,HECR,20,APCL,8,,7,,2,,2,,,,,,,,,,13,
26,GS,1,16:18,HECR,24,,,,,,,,,,,,,,,,,,13,
26,GS,1,16:19,HECR,20,,,,,,,,,,,,,,,,,,10,
27,MLP,1,16:52,HECR,25,APPE,7,,,,,,,,,,,,,,,,,
27,MLP,1,16:52,HECR,40,,,,,,,,,,,,,,,,,,,
27,MLP,1,16:52,HECR,30,APPE,8,,,,,,,,,,,,,,,,,
27,MLP,1,16:53,HECR,20,,,,,,,,,,,,,,,,,4,,
27,MLP,1,16:53,HECR,15,APCL,5,,2,,,,,,,,,,,,,4,,
27,MLP,1,17:01,HEMG,20,APOC,6,,4,,,,,,,,,,,,,6.5,,
27,MLP,1,17:02,HEMG,60,APPE,6,,5,,,,,,,,,,,,,5.7,,
27,MLP,1,17:05,HEMG,60,APOC,5,,4,,,,,,,,,,,,,7,,
27,MLP,1,17:08,HEMG,20,APOC,4,,3,,,,,,,,,,,,,6.6,,
27,MLP,1,17:15,HEMG,40,APOC,9,,6,,,,,,,,,,,,,8,,
27,MLP,1,17:17,ENQD,20,APML,12,,8,,,,,,,,,,,,,11,,
27,MLP,1,17:27,HECR,20,,,,,,,,,,,,,,,,,5.1,,
27,MLP,1,17:27,HECR,35,APCL,10,,7,,,,,,,,,,,,,5.1,,
27,MLP,1,17:32,HECR,20,,,,,,,,,,,,,,,,,5,,
27,MLP,1,17:33,HEMG,30,APPE,9,,4,,,,,,,,,,,,,4.5,,
27,GS,1,16:53,HECR,17,,,,,,,,,,,,,,,,,,9,
27,GS,1,16:53,HECR,18,,,,,,,,,,,,,,,,,,9,
27,GS,1,16:54,HECR,15,APPE,6,,,,,,,,,,,,,,,,9,
27,GS,1,16:54,HECR,10,,,,,,,,,,,,,,,,,,9,
27,GS,1,16:54,HEMG,20,APOC,7,,4,,,,,,,,,,,,,,9,
27,GS,1,16:55,HECR,20,,,,,,,,,,,,,,,,,,9,
27,GS,1,16:55,HECR,20,,,,,,,,,,,,,,,,,,9,
27,GS,1,16:56,HECR,18,,,,,,,,,,,,,,,,,,13,
27,GS,1,16:56,HECR,18,,,,,,,,,,,,,,,,,,13,
27,GS,1,16:56,HECR,16,,,,,,,,,,,,,,,,,,13,
27,GS,1,16:57,HECR,18,,,,,,,,,,,,,,,,,,13,
27,GS,1,16:57,HECR,15,,,,,,,,,,,,,,,,,,13,
27,GS,1,16:58,HECR,16,APCL,8,,,,,,,,,,,,,,,,13,
27,GS,1,16:58,HECR,18,,,,,,,,,,,,,,,,,,13,
27,GS,1,16:59,ENQD,19,APML,10,,7,,,,,,,,,,,,,,13,
27,GS,1,17:00,HECR,22,APPE,7,,,,,,,,,,,,,,,,15,
27,GS,1,17:02,HECR,30,APPE,7,,,,,,,,,,,,,,,,13,
27,GS,1,17:02,HECR,30,APCL,7,,,,,,,,,,,,,,,,13,
27,GS,1,17:05,HECR,27,APPE,8,,7,,,,,,,,,,,,,,11,
27,GS,1,17:06,STME,42,APOC,8,,7,,6,,4,,,,,,,,,,11,
27,GS,1,17:07,HECR,18,,,,,,,,,,,,,,,,,,10,
27,GS,1,17:07,HECR,18,APPE,6,,,,,,,,,,,,,,,,10,
27,GS,1,17:09,HECR,16,,,,,,,,,,,,,,,,,,8,
27,GS,1,17:10,HECR,20,,,,,,,,,,,,,,,,,,5,
27,GS,1,17:11,STME,18,APCL,7,,5,,,,,,,,,,,,,,5,
27,GS,1,17:12,HECR,31,APPE,7,,,,,,,,,,,,,,,,5,
27,GS,1,17:14,ENQD,15,APML,7,,6,,,,,,,,,,,,,,8,
27,GS,1,17:15,HECR,19,,,,,,,,,,,,,,,,,,12,
27,GS,1,17:15,HECR,29,,,,,,,,,,,,,,,,,,12,
27,GS,1,17:16,HECR,25,,,,,,,,,,,,,,,,,,13,
27,GS,1,17:17,HECR,32,,,,,,,,,,,,,,,,,,13,
27,GS,1,17:18,HECR,19,APPE,8,,,,,,,,,,,,,,,,15,
27,GS,1,17:19,HECR,26,,,,,,,,,,,,,,,,,,14,
27,GS,1,17:20,HECR,22,APCL,7,,5,,3,,,,,,,,,,,,18,
27,GS,1,17:21,HECR,28,APPE,7,,,,,,,,,,,,,,,,17,
27,GS,1,17:22,HECR,26,APCL,9,,7,,,,,,,,,,,,,,20,
27,GS,1,17:23,HEMG,21,APOC,8,,6,,4,,,,,,,,,,,,21,
27,GS,1,17:24,HEMG,42,APOC,8,,7,,,,,,,,,,,,,,19,
27,GS,1,17:25,HECR,20,APCL,7,,4,,,,,,,,,,,,,,17,
27,GS,1,17:26,HEMG,22,APOC,8,,6,,,,,,,,,,,,,,18,
27,GS,1,17:27,HECR,28,APPE,8,,,,,,,,,,,,,,,,18,
27,GS,1,17:27,HECR,18,APPE,8,,,,,,,,,,,,,,,,17,
27,GS,1,17:28,ENQD,27,APML,11,,8,,,,,,,,,,,,,,12,
27,GS,1,17:29,HECR,22,APPE,6,,,,,,,,,,,,,,,,10,
27,GS,1,17:30,HECR,19,APCL,7,,,,,,,,,,,,,,,,13,
27,GS,1,17:31,HEAR,12,APCL,7,,7,,5,,,,,,,,,,,,13,
27,GS,1,17:32,HECR,20,,,,,,,,,,,,,,,,,,12,
27,GS,1,17:33,HECR,18,,,,,,,,,,,,,,,,,,12,
27,GS,1,17:34,HECR,17,,,,,,,,,,,,,,,,,,8,
27,GS,1,17:34,HECR,17,,,,,,,,,,,,,,,,,,8,
27,GS,1,17:36,ENQD,15,PRBI,10,147,6,148,,,,,,,,,,,,,18,
28,MLP,1,08:49,ENQD,40,APML,13,,5,,,,,,,,,,,,,9.5,,"No bulbs, and temporarily wondered if we were mis-IDing some of the APML hosts. Don't think so, though."
28,MLP,1,08:53,ENQD,35,APML,12,,4,,,,,,,,,,,,,9.5,,
28,MLP,1,08:56,ENQD,30,APML,12,,6,,,,,,,,,,,,,9,,
28,MLP,1,09:09,STME,45,APCL,12,,11,,8,,6,,4,,,,APPE,1,,5,,
28,MLP,1,09:13,HEMG,40,APPE,7,,4,,,,,,,,,,,,,5.2,,
28,MLP,1,09:15,ENQD,45,APML,11,,7,,4,,,,,,,,,,,4.8,,
28,MLP,1,09:21,ENQD,20,APML,7,,4,,,,,,,,,,,,,4,,
28,MLP,1,09:21,HEMG,40,APPE,8,,6,,,,,,,,,,,,,5,,
28,MLP,1,09:24,ENQD,27,APML,12,,5,,,,,,,,,,,,,5.7,,
28,MLP,1,09:25,ENQD,15,APML,9,,4,,,,,,,,,,,,,6.3,,
28,MLP,1,09:33,ENQD,30,APML,12,,3,,,,,,,,,,,,,6.7,,
28,MLP,1,09:35,HECR,25,APCL,8,,7,,,,,,,,,,APPE,4,,6.5,,
28,MLP,1,09:36,HEMG,55,APOC,7,,4,,,,,,,,,,,,,7.3,,
28,MLP,1,09:37,HEMG,40,APPE,7,,,,,,,,,,,,,,,7.3,,
28,MLP,1,09:42,HECR,25,APPE,8,,4,,,,,,,,,,,,,9.5,,
28,MLP,1,09:43,HECR,17,APCL,8,,5,,,,,,,,,,,,,6.5,,
28,MLP,1,09:43,HECR,17,APCL,6,,,,,,,,,,,,,,,6,,
28,MLP,1,09:56,HEMG,30,APPE,7,,4,,3,,,,,,,,,,,3,,
28,MLP,1,09:59,HECR,15,APCL,3,,,,,,,,,,,,,,,6.3,,
28,MLP,1,09:59,STME,20,APSA,5,,4,,,,,,,,,,APCL,2,,6.3,,
28,MLP,1,10:00,ENQD,40,APML,8,,,,,,,,,,,,,,,6.5,,
28,MLP,1,10:04,ENQD,40,PRBI,12,152,6,153,,,,,,,,,,,,5.6,,
28,MLP,1,10:14,HECR,30,APCL,12,,10,,,,,,,,,,,,,6.3,,
28,MLP,1,10:15,HECR,15,APCL,6,,2,,1,,,,,,,,,,,7.1,,
28,MLP,1,10:27,ENQD,25,APML,10,,4,,,,,,,,,,,,,5,,
28,MLP,1,10:28,HECR,20,APCL,11,,8,,4,,,,,,,,,,,6,,
28,GS,1,08:45,HEMG,50,APOC,7,,6,,4,,,,,,,,,,,,13,
28,GS,1,08:48,ENQD,26,APML,10,,,,,,,,,,,,,,,,15,
28,GS,1,08:53,STME,55,APCL,10,,8,,6,,,,,,,,,,,,16,
28,GS,1,08:54,ENQD,18,APML,9,,,,,,,,,,,,,,,,17,
28,GS,1,08:56,ENQD,16,PRBI,8,149,3,,,,,,,,,,,,,,15,
28,GS,1,09:09,HECR,16,APPE,6,,,,,,,,,,,,,,,,15,
28,GS,1,09:09,HECR,18,APPE,7,,,,,,,,,,,,,,,,15,
28,GS,1,09:11,HECR,25,,,,,,,,,,,,,,,,,,11,
28,GS,1,09:13,HECR,26,APPE,5,,,,,,,,,,,,,,,,12,
28,GS,1,09:14,HECR,18,APPE,4,,,,,,,,,,,,,,,,13,
28,GS,1,09:16,HECR,26,APPE,4,,3,,,,,,,,,,,,,,10,
28,GS,1,09:18,HEMG,60,APOC,9,,7,,6,,4,,,,,,,,,,8,
28,GS,1,09:21,HECR,20,,,,,,,,,,,,,,,,,,11,
28,GS,1,09:23,ENQD,22,APML,7,,4,,,,,,,,,,,,,,9,
28,GS,1,09:24,HECR,20,APCL,4,,2,,,,,,,,,,,,,,14,
28,GS,1,09:26,HEMG,18,APOC,7,,5,,3,,,,,,,,,,,,15,
28,GS,1,09:27,HECR,20,APPE,7,,5,,,,,,,,,,,,,,12,
28,GS,1,09:30,ENQD,42,APML,7,,6,,,,,,,,,,,,,,8,
28,GS,1,09:38,MADO,18,APCL,6,,2,,,,,,,,,,,,,,12,
28,GS,1,09:38,ZZZZ,,APCL,8,,8,,7,,,,,,,,,,,,12,
28,GS,1,09:40,MADO,14,,,,,,,,,,,,,,,,,,12,
28,GS,1,09:41,MADO,14,,,,,,,,,,,,,,,,,,12,
28,GS,1,09:43,ENQD,20,PRBI,9,150,5,151,,,,,,,,,,,,,11,
28,GS,1,09:55,HECR,22,APPE,6,,,,,,,,,,,,,,,,10,
28,GS,1,09:56,HECR,18,APCL,7,,,,,,,,,,,,,,,,9,
28,GS,1,09:57,HECR,25,APPE,6,,,,,,,,,,,,,,,,10,
28,GS,1,09:58,ENQD,25,APML,10,,8,,,,,,,,,,,,,,10,
28,GS,1,10:00,STME,28,APCL,8,,8,,,,,,,,,,,,,,13,
28,GS,1,10:01,HECR,18,,,,,,,,,,,,,,,,,,13,
28,GS,1,10:03,HECR,18,APCL,5,,4,,,,,,,,,,,,,,10,
28,GS,1,10:04,HEMG,28,APOC,8,,6,,,,,,,,,,,,,,10,
28,GS,1,10:14,HEMG,30,APOC,8,,7,,5,,,,,,,,,,,,10,
28,GS,1,10:15,HEMG,36,APOC,8,,7,,5,,3,,,,,,,,,,12,
28,GS,1,10:17,HECR,16,APCL,4,,,,,,,,,,,,,,,,10,
28,GS,1,10:18,STME,31,APCL,7,,5,,4,,,,,,,,,,,,10,
28,GS,1,10:21,HECR,18,APCL,8,,7,,2,,,,,,,,,,,,9,
28,GS,1,10:24,HECR,18,APCL,7,,,,,,,,,,,,APPE,6,,,7,
28,GS,1,10:27,HEMG,42,APOC,8,,7,,5,,,,,,,,,,,,8,
28,GS,1,10:36,HECR,16,APPE,5,,,,,,,,,,,,,,,,10,
29,MLP,1,11:28,HECR,15,APPE,6,,,,,,,,,,,,,,,6,,
29,MLP,1,11:29,HECR,20,APPE,5,,,,,,,,,,,,,,,5,,
29,MLP,1,11:29,HECR,25,APPE,9,,,,,,,,,,,,,,,5,,
29,MLP,1,11:31,HECR,27,APCL,8,,6,,,,,,,,,,APPE,5,,5.5,,
29,MLP,1,11:33,ZZZZ,,APCL,7,,6,,,,,,,,,,,,,5.6,,
29,MLP,1,11:35,HECR,20,,,,,,,,,,,,,,,,,3.5,,
29,MLP,1,11:48,HECR,20,APPE,8,,,,,,,,,,,,,,,3.3,,
29,MLP,1,11:53,ENQD,20,PRBI,8,156,2,,,,,,,,,,,,,7.5,,
29,MLP,1,11:59,ENQD,40,APML,14,,7,,,,,,,,,,,,,9.8,,
29,MLP,1,12:01,ENQD,35,APML,12,,6,,,,,,,,,,,,,14,,
29,MLP,1,12:02,HECR,20,APCL,7,,,,,,,,,,,,,,,11.5,,
29,MLP,1,12:15,ZZZZ,,APCL,7,,7,,,,,,,,,,,,,,,
29,MLP,1,12:25,ENQD,40,APML,12,,4,,,,,,,,,,,,,9.8,,
29,MLP,0,12:28,ENQD,40,PRBI,11,158,8,159,,,,,,,,,,,,5.1,,
29,MLP,1,12:44,MADO,20,APCL,7,,,,,,,,,,,,,,,5.4,,
29,MLP,1,12:48,ENQD,35,APML,10,,6,,6,,,,,,,,,,,5.4,,
29,MLP,1,12:52,MADO,25,APPE,8,,5,,,,,,,,,,,,,5.3,,
29,MLP,1,12:53,MADO,25,APCL,8,,,,,,,,,,,,,,,6,,
29,MLP,1,12:54,MADO,20,,,,,,,,,,,,,,,,,6,,
29,MLP,1,12:57,MADO,20,APCL,8,,6,,,,,,,,,,,,,5.2,,
29,MLP,1,13:00,MADO,17,APCL,7,,5,,,,,,,,,,,,,5.8,,
29,MLP,1,13:01,MADO,15,APCL,7,,5,,,,,,,,,,,,,5.8,,
29,MLP,1,13:05,STHD,20,APCL,7,,,,,,,,,,,,,,,5.8,,
29,MLP,1,13:09,MADO,25,APCL,7,,,,,,,,,,,,,,,6,,
29,MLP,1,13:10,MADO,17,APCL,3,,2,,,,,,,,,,,,,6,,
29,MLP,1,13:12,MADO,20,,,,,,,,,,,,,,,,,10.3,,
29,MLP,1,13:18,HEAR,23,APCL,8,,8,,5,,,,,,,,,,,10.5,,
29,GS,1,11:26,HECR,20,,,,,,,,,,,,,,,,,,8,
29,GS,1,11:27,HECR,30,APPE,7,,,,,,,,,,,,,,,,10,
29,GS,1,11:29,HECR,18,,,,,,,,,,,,,,,,,,10,
29,GS,1,11:31,HECR,12,APPE,6,,,,,,,,,,,,,,,,9,
29,GS,1,11:32,HECR,26,APCL,6,,4,,,,,,,,,,,,,,9,
29,GS,1,11:32,HECR,20,APCL,8,,,,,,,,,,,,,,,,9,
29,GS,1,11:33,HECR,19,,,,,,,,,,,,,,,,,,9,
29,GS,1,11:39,ENQD,22,PRBI,10,154,5,155,,,,,,,,,,,,,10,
29,GS,1,11:49,HECR,12,APCL,5,,,,,,,,,,,,,,,,10,
29,GS,1,11:50,ENQD,12,APML,7,,5,,,,,,,,,,,,,,10,
29,GS,1,11:50,HECR,32,,,,,,,,,,,,,,,,,,10,
29,GS,1,11:51,HECR,30,,,,,,,,,,,,,,,,,,10,
29,GS,1,11:51,HEAR,10,,,,,,,,,,,,,,,,,,10,
29,GS,1,11:52,HEAR,12,APCL,7,,5,,2,,2,,,,,,,,,,10,
29,GS,1,11:52,HECR,20,,,,,,,,,,,,,,,,,,10,
29,GS,1,11:53,HECR,20,APCL,4,,4,,,,,,,,,,,,,,10,
29,GS,1,12:00,MADO,16,APCL,6,,6,,,,,,,,,,,,,,20,
29,GS,1,12:00,MADO,16,APCL,5,,3,,,,,,,,,,,,,,20,
29,GS,1,12:01,MADO,17,,,,,,,,,,,,,,,,,,20,
29,GS,1,12:03,ENQD,22,PRBI,7,157,2,,,,,,,,,,,,,,15,
29,GS,1,12:09,HECR,22,,,,,,,,,,,,,,,,,,9,
29,GS,1,12:11,HECR,18,APPE,6,,4,,,,,,,,,,,,,,7,
29,GS,1,12:12,HECR,20,,,,,,,,,,,,,,,,,,7,
29,GS,1,12:13,HECR,10,APCL,6,,,,,,,,,,,,,,,,6,
29,GS,1,12:13,HECR,14,APCL,2,,,,,,,,,,,,,,,,6,
29,GS,1,12:14,HEMG,28,APOC,6,,5,,3,,,,,,,,,,,,6,
29,GS,1,12:15,HECR,16,,,,,,,,,,,,,,,,,,6,
29,GS,1,12:16,HECR,30,APOC,7,,,,,,,,,,,,,,,,6,
29,GS,1,12:17,HECR,18,APPE,7,,6,,,,,,,,,,,,,,14,
29,GS,1,12:19,HEMG,26,APOC,7,,6,,4,,2,,,,,,,,,,10,
29,GS,1,12:23,ENQD,25,APML,7,,5,,,,,,,,,,,,,,10,
29,GS,1,12:24,MADO,17,APCL,5,,2,,,,,,,,,,,,,,15,
29,GS,1,12:25,HECR,20,APPE,7,,4,,,,,,,,,,,,,,10,
29,GS,1,12:43,HECR,26,,,,,,,,,,,,,,,,,,13,
29,GS,1,12:44,ENQD,28,,,,,,,,,,,,,,,,,,10,
29,GS,1,12:46,ENQD,31,APML,4,,,,,,,,,,,,,,,,10,
29,GS,1,12:47,HECR,18,,,,,,,,,,,,,,,,,,9,
29,GS,1,12:47,HECR,18,APCL,7,,,,,,,,,,,,,,,,9,
29,GS,1,12:48,HECR,18,,,,,,,,,,,,,,,,,,9,
29,GS,1,12:48,HECR,18,,,,,,,,,,,,,,,,,,9,
29,GS,1,12:48,HECR,18,,,,,,,,,,,,,,,,,,9,
29,GS,1,12:49,HECR,24,,,,,,,,,,,,,,,,,,7,
29,GS,1,12:50,HECR,16,APCL,6,,5,,4,,3,,,,,,,,,,10,
29,GS,1,12:51,ENQD,40,APML,8,,6,,,,,,,,,,,,,,10,
29,GS,1,12:51,ENQD,40,,,,,,,,,,,,,,,,,,10,
29,GS,1,13:01,HEAR,10,,,,,,,,,,,,,,,,,,10,
29,GS,1,13:04,HEAR,16,APCL,4,,3,,2,,,,,,,,,,,,11,
29,GS,1,13:05,HECR,28,APCL,5,,,,,,,,,,,,,,,,10,
29,GS,1,13:05,HECR,22,APCL,4,,,,,,,,,,,,,,,,10,
29,GS,1,13:12,ENQD,20,APML,8,,6,,,,,,,,,,,,,,25,
29,GS,1,13:13,ENQD,22,APML,9,,6,,,,,,,,,,,,,,24,
29,GS,1,13:15,ENQD,10,APML,9,,,,,,,,,,,,,,,,28,
29,GS,1,13:16,ENQD,40,APML,11,,8,,,,,,,,,,,,,,25,
29,GS,1,13:18,HECR,24,APPE,7,,6,,,,,,,,,,,,,,25,
29,GS,1,13:19,ENQD,18,APML,9,,5,,,,,,,,,,,,,,22,
29,GS,1,13:20,ENQD,38,APML,12,,,,,,,,,,,,,,,,25,
29,GS,1,13:20,HECR,18,,,,,,,,,,,,,,,,,,28,
29,GS,1,13:20,HECR,12,,,,,,,,,,,,,,,,,,25,
30,MLP,1,15:05,HEMG,25,APOC,6,,4,,3,,,,,,,,,,,8.5,,
30,MLP,1,15:07,HEAR,30,APCL,10,,8,,7,,,,,,,,,,,8.5,,
30,MLP,1,15:10,HEMG,40,APOC,7,,5,,4,,,,,,,,,,,9.7,,
30,MLP,1,15:18,HECR,25,APPE,8,,,,,,,,,,,,APCL,1,,8.2,,
30,MLP,1,15:18,ENQD,15,APML,12,,8,,,,,,,,,,,,,8,,
30,MLP,1,15:22,HEMG,45,APOC,10,,7,,6,,,,,,,,,,,8.4,,
